Customer,Spend_pd,LM_P,A_pd,P-A / S,lasso model,Actual,Predict A_pd,Spend
129743,2.5987777777777774,0.0,0.80164,-0.3084680832870153,-1.000844418015078,200.41,2.600972232550517,935.5599999999998
80538,6.296320224719102,0.0,0.81952,-0.13015856416936947,-1.0006982847985728,204.88,6.300716849418969,2266.6752808988767
59384,1.5044744744744745,0.0467527272727271,0.336,-0.192258012771077,-1.0006713966998777,84.0,1.552237300944414,541.6108108108108
50645,38.97031914893617,0.2494305454545442,44.65792,-1.1395464657301309,-0.9993942715827117,11164.48,39.19614426465141,14029.314893617022
97320,1.607308868501529,0.0,0.03468,-0.02157643790787496,-0.998788655421294,8.67,1.6053618636173637,578.6311926605505
264488,154.13592067988668,0.0,5.84868,-0.03794495127548292,-0.998581015862652,1462.17,153.91720425344639,55488.931444759204
191367,1.4686159169550173,0.0212933333333332,2.2370399999999995,-1.5087312081301192,-0.9983083065852131,559.2599999999999,1.4874248024127863,528.7017301038062
73946,1.6307507507507506,0.0118426666666666,0.7857999999999999,-0.47460185621685336,-0.9980766326407196,196.45,1.6394568846523012,587.0702702702703
17673,0.6857414448669202,0.022298909090909,0.11428,-0.13413377825944514,-0.9980492393917885,28.57,0.7067026365597648,246.8669201520913
50253,58.74966480446928,0.0,31.45848,-0.5354665444424264,-0.9975825932126504,7864.620000000001,58.60764296601645,21149.879329608942
128239,1.08084375,0.0,0.53824,-0.4979813224621968,-0.9967142509922905,134.56,1.0772923687209486,389.10375000000005
312769,79.1142735042735,0.2011253333333325,27.35664,-0.343244189244812,-0.9965878959516559,6839.16,79.0454527047011,28481.13846153846
98210,2.0998170731707315,0.0,0.8697599999999999,-0.41420750936492723,-0.9962692550643821,217.44,2.091983191259276,755.9341463414634
70577,5.677485549132948,0.0,10.2062,-1.7976619952046673,-0.9962642108532842,2551.55,5.656275660237862,2043.8947976878612
204948,4.890906040268456,0.0,3.57968,-0.7319052892301149,-0.9961780451330714,894.9200000000001,4.872213218124162,1760.7261744966443
174980,3.888957055214724,0.0063119999999998,0.272,-0.06831857390755645,-0.9961175244894201,68.0,3.8801702746861557,1400.0245398773006
135174,12.82936416184971,0.0,1.6665599999999998,-0.1299019950619064,-0.9959966196125228,416.63999999999993,12.778003336980358,4618.571098265896
153218,28.69731884057971,0.0,19.163439999999994,-0.6677780633953077,-0.9955695821489426,4790.859999999999,28.570177726910924,10331.034782608696
103682,7.406703296703296,0.0,1.9078,-0.2575774840135903,-0.9950173930110034,476.95,7.369798605091718,2666.4131868131867
230231,1.3695882352941176,0.0,0.3868399999999999,-0.2824498561181978,-0.9945174158646324,96.71,1.362079352563308,493.0517647058823
312948,30.519223300970875,0.0,7.60468,-0.24917672134067975,-0.9944081184519775,1901.17,30.348563419334198,10986.920388349516
82035,12.153843843843845,0.0,26.90972,-2.2140913068938506,-0.993669076998826,6727.43,12.076898794300178,4375.383783783784
251490,41.00838888888889,0.0,1.1144,-0.027174927623209888,-0.9931605569482509,278.6,40.72791434843935,14763.02
60703,2.0827838827838825,0.0,1.77076,-0.8501890256771018,-0.9919426409590967,442.69,2.0660021452356863,749.8021978021977
100467,16.4845,0.0,19.20496,-1.1650313931268768,-0.990910218156147,4801.24,16.334659491195005,5934.42
83854,3.117672413793104,0.0,1.99008,-0.6383223558689339,-0.9906570900428612,497.52,3.0885442811551793,1122.3620689655174
11833,2.9841340782122905,0.0,2.9429200000000004,-0.9861889321551597,-0.9896323654923321,735.7300000000001,2.953195666767509,1074.2882681564245
62649,0.4443302180685358,0.0,6.813440000000001,-15.33418102783426,-0.9894608964528541,1703.36,0.4396473758911856,159.9588785046729
82098,13.5475350140056,0.0220133333333337,3.388,-0.2484574989610191,-0.9894180590525947,847.0,13.426189131837821,4877.112605042016
299269,5.385818181818182,0.0,5.30232,-0.9844966578894064,-0.9890592270743553,1325.58,5.326893168072101,1938.8945454545456
124880,3.530566666666667,2.175988121212122,11.72024,-2.703320112575284,-0.9883998483901852,2930.0599999999995,5.665599679276897,1271.0040000000001
95087,0.1214201183431952,0.0059985454545454,0.0254,-0.15978780790359792,-0.9873318368774564,6.35,0.12588049393221046,43.711242603550275
106420,5.375449735449736,0.023312,3.08664,-0.5698738060553564,-0.9868599208404223,771.66,5.328127900407596,1935.1619047619051
305489,15.201418918918918,0.7983452121212121,16.3704,-1.024381662720879,-0.98663676488601,4092.6,15.796623995960362,5472.510810810811
305368,11.881594202898553,0.0,7.88208,-0.6633857263091127,-0.9859063605374598,1970.52,11.714139297962694,4277.373913043479
125357,0.7352857142857143,0.0,0.0,0.0,-0.9845721284061252,0.0,0.7239418207009037,264.70285714285717
58294,7.455194805194805,0.0,1.5167199999999998,-0.20344471735911504,-0.9844637060284315,379.18,7.339368707085987,2683.87012987013
14536,1.7663421828908556,0.0,2.44832,-1.3860960937891411,-0.9837867395564076,612.0799999999999,1.7377040170471427,635.883185840708
94435,5.211267605633803,0.0,1.1473600000000002,-0.2201690810810811,-0.9832437456040217,286.84000000000003,5.123946279908282,1876.056338028169
87809,1.5395953757225436,0.0,2.2827199999999994,-1.4826752768913078,-0.9828943119903951,570.6799999999998,1.5132595375644033,554.2543352601157
75997,1.810804953560372,0.0,0.7779200000000001,-0.42959900152165353,-0.9827259058201101,194.48,1.779524938251159,651.8897832817339
284472,21.565743801652893,0.0,8.4024,-0.3896179087204033,-0.9817201893788512,2100.6,21.171526089054463,7763.667768595042
63759,3.857407407407407,0.0,4.4094,-1.143099375900144,-0.9796481665219737,1102.35,3.7789020941949465,1388.6666666666665
281371,31.04037735849057,0.0,2.41224,-0.07771297275611802,-0.9787674147795684,603.06,30.381309900952065,11174.535849056605
82912,3.8105099150141646,0.0,0.0,0.0,-0.978459752765924,0.0,3.7284305893568614,1371.7835694050993
70239,10.796387434554974,8.779130909090911,18.37092,-0.8884257951145361,-0.9781074088534466,4592.73,19.339157447681387,3886.699476439791
52686,12.05914110429448,0.0,20.9136,-1.7342528642070774,-0.9772017853226134,5228.400000000001,11.784214216573876,4341.290797546012
318871,10.616022727272728,0.0,16.35064,-1.5401850975690687,-0.9771709429786718,4087.66,10.373668939092102,3821.7681818181823
91606,7.130101694915255,0.1683709090909092,32.22228,-4.495575303472592,-0.9756147446226806,8055.57,7.124603253309398,2566.836610169492
291989,7.170048780487805,0.0,0.0,0.0,-0.9755269353185293,0.0,6.994575712913626,2581.2175609756096
100294,1.3475636363636363,0.4445149090909092,0.46216,-0.013094068757083435,-0.9754880372040455,115.54,1.7590471157348189,485.12290909090905
64764,3.1915824915824915,0.0084266666666667,0.4536,-0.13948357421668953,-0.9744857526271329,113.4,3.1185783330480112,1148.969696969697
266689,35.54147058823529,0.0,10.412,-0.2929535505333455,-0.9743906328335108,2603.0,34.6312760183042,12794.929411764706
74642,28.88664974619289,0.0,0.76968,-0.02664483443952997,-0.9740275564561017,192.42,28.136392866487533,10399.19390862944
308489,1.4208888888888886,0.0,0.01044,-0.007347513293712857,-0.973900405306029,2.61,1.3838042647837219,511.5199999999999
128941,2.7461093247588426,0.0,0.0,0.0,-0.9738615521984444,0.0,2.6743302895162686,988.5993569131833
171400,14.859358974358974,0.0,25.24124,-1.6986762378885794,-0.973479868200471,6310.31,14.465286815902461,5349.369230769231
208128,8.723311475409837,0.0,4.9692,-0.5696460586106193,-0.9734750483245903,1242.3,8.491926060075043,3140.392131147541
38588,5.357798742138364,0.0,1.46636,-0.27368702532017053,-0.9733056524816869,366.59,5.214775800582542,1928.807547169811
292412,24.03480582524272,0.0,35.00264,-1.4563312994706301,-0.9731603115210943,8750.66,23.389719124242216,8652.53009708738
122459,1.2203081232492996,0.0,0.3873600000000001,-0.3174280270859636,-0.9726840541125225,96.84000000000002,1.1869742525885725,439.31092436974785
183331,22.940197740113,0.0,0.8384000000000001,-0.036547200224607584,-0.9726444595987699,209.6,22.31265623402113,8258.47118644068
61292,4.26915625,0.0,0.0,0.0,-0.9723382879736848,0.0,4.151064079217156,1536.89625
288690,3.2988738738738737,0.0,0.28288,-0.0857504744998976,-0.9722477226401791,70.72,3.207322611151059,1187.5945945945946
58348,38.67575498575499,0.0,6.062399999999999,-0.15674936409729803,-0.9719253424182056,1515.6,37.58994640781254,13923.271794871796
95350,1.1349428571428573,0.0970050909090906,1.5085200000000003,-1.243688085446261,-0.9716433919374236,377.13000000000005,1.1997648182785272,408.5794285714286
45333,16.496806722689076,0.0,0.0370799999999999,-0.002247707730551361,-0.9712499989811285,9.27,16.022523512603637,5938.850420168067
113112,0.1742857142857143,0.0265127272727273,0.09096,-0.36977943368107286,-0.970577227811947,22.74,0.19567047269138094,62.74285714285715
258411,2.438394495412844,0.0,0.0,0.0,-0.969550213309341,0.0,2.3641459031598457,877.8220183486237
65355,1.1048160535117058,0.0011573333333332,0.05264,-0.046598405683033764,-0.9692364146674006,13.16,1.071985283906006,397.7337792642141
271689,8.53296178343949,0.2000007272727275,26.5752,-3.090978249066514,-0.969109154049108,6643.8,8.469372102755138,3071.866242038216
65499,9.868526011560691,0.0,3.08008,-0.3121114537664263,-0.9689107170451259,770.02,9.561720614039746,3552.669364161849
72027,99.9709192200557,0.0,44.78583999999999,-0.4479886786017995,-0.9687928543189508,11196.46,96.85111218008703,35989.53091922005
68471,4.39577922077922,0.0,3.27776,-0.7456607430386293,-0.9679196446265363,819.44,4.254761061233335,1582.4805194805192
67642,1.6206340057636888,0.0,1.17808,-0.7269253858738175,-0.9676385924079433,294.52,1.5681880081456223,583.428242074928
72740,0.4451966292134832,0.1938559918283963,0.0,0.435439037736823,-0.9664350023926216,0.0,0.6241095972475159,160.27078651685395
48684,1.659913544668588,0.0244053333333333,4.291320000000001,-2.5705644010023327,-0.9662451898809344,1072.8300000000002,1.6282888114875682,597.5688760806917
243609,17.728746438746438,0.0,23.57516,-1.3297702734625467,-0.9659716682554059,5893.79,17.125466773512983,6382.348717948717
73100,32.55073333333334,1.2078407272727272,0.14288,0.0327169503791843,-0.9652129771624365,35.72,32.62623095675996,11718.264000000003
258649,2.021075697211156,0.0,0.73628,-0.3643010506810699,-0.9648329789495683,184.07,1.9500004856228155,727.5872509960162
315768,9.425533980582523,5.881210909090907,4.46708,0.15003191458480208,-0.9648069900066923,1116.77,14.975031978102528,3393.1922330097086
147915,16.235232558139536,0.0,8.75704,-0.5393849437413606,-0.9645279706418449,2189.26,15.659335912200735,5844.683720930233
263609,2.1445321637426904,0.0,0.00948,-0.004420544564580123,-0.9644307216162746,2.37,2.0682527022076735,772.0315789473685
44575,1.4803404255319148,0.4628412121212115,3.0095600000000005,-1.720360225225697,-0.9634671662195538,752.3900000000001,1.8891006069486938,532.9225531914893
45768,4.305272206303725,0.0,1.82616,-0.424168301675829,-0.9626039385987987,456.54,4.144271982527905,1549.8979942693409
73535,4.913950617283951,4.13671667489712,0.0,0.8418311450560679,-0.9623683048477015,0.0,8.865747000557992,1769.0222222222224
125999,1.0999658703071673,0.7448785653118207,1.6982000000000004,-0.8666827402762625,-0.9623066531977587,424.55000000000007,1.8033830405988707,395.9877133105802
75134,1.8432894736842105,0.0,0.0,0.0,-0.9621595643976957,0.0,1.7735385970588577,663.5842105263158
94893,1.5401111111111112,0.0,1.90972,-1.239988456821297,-0.9615273761269484,477.43,1.4808589956106257,554.44
135094,6.9791,0.9454509090909092,2.73828,-0.25688542805076453,-0.9606409415460788,684.5699999999999,7.649860104235148,2512.476
254469,3.873481481481481,0.929382787878788,2.9470800000000006,-0.5209001828890916,-0.9597869239054451,736.7700000000001,4.647099663794605,1394.4533333333331
113152,1.6654434250764527,0.0185066666666666,0.10128,-0.049700477414616265,-0.9594786729330393,25.32,1.6164641140040772,599.559633027523
88118,1.0319553072625698,0.0,2.79028,-2.7038767864876574,-0.9589663708049069,697.5699999999999,0.9896104358384491,371.5039106145251
292808,69.25906976744186,0.0,4.346280000000001,-0.06275394709449524,-0.9588918625617625,1086.5700000000002,66.41195840859739,24933.265116279068
54442,32.501006097560975,0.0,7.92812,-0.2439346023997381,-0.9584697863372177,1982.03,31.151232370073878,11700.36219512195
80950,6.132637681159421,0.0,1.3745999999999998,-0.22414498808938627,-0.9582205048599419,343.65,5.876419174963684,2207.7495652173916
67925,2.306911764705882,0.0,2.49376,-1.080994963982916,-0.9573161119549349,623.4399999999999,2.2084438012113328,830.4882352941175
61954,15.620056022408964,0.0,4.484839999999999,-0.2871206091428817,-0.9571538269841894,1121.2099999999998,14.950796399556175,5623.220168067227
119695,1.204323529411765,0.0,0.8171199999999998,-0.6784887781766672,-0.9566650820646397,204.28,1.1521342680970827,433.55647058823536
87625,13.417889908256882,6.064818181818183,6.855639999999999,-0.05893786754765165,-0.9565682563660016,1713.91,18.89994573547044,4830.440366972478
250088,2.7814525139664803,0.7098123636363644,16.87532,-5.811894165078113,-0.9558441411961596,4218.83,3.368447453126554,1001.322905027933
188409,0.9487042253521126,0.0,0.0,0.0,-0.955813624421303,0.0,0.9067844241376074,341.53352112676055
60114,30.238275862068967,0.0,5.456240000000002,-0.18044150482945803,-0.9555141839482212,1364.0600000000004,28.893101484346023,10885.779310344828
113221,4.1216944444444445,0.0,1.0236,-0.24834446458778417,-0.9552547914824697,255.9,3.9372683670822317,1483.81
308908,55.94590909090909,0.0,1.0192,-0.018217596542114543,-0.9551331465561852,254.8,53.43579218694629,20140.52727272727
119015,4.007953216374269,0.0892043636363633,11.98568,-2.9682171907000434,-0.9549516301775784,2996.42,3.9166058212884405,1442.863157894737
249088,38.49501529051988,0.0,40.5878,-1.0543650832110596,-0.9547859296340745,10146.95,36.75449896043693,13858.205504587157
3427,42.77434659090908,0.0,40.60811999999999,-0.9493568747729396,-0.9545631881719759,10152.03,40.83081665379127,15398.76477272727
34260,6.817073863636364,0.0617493333333332,0.0,0.009058040820522204,-0.9542888793407295,0.0,6.567207111045856,2454.146590909091
38762,46.07614525139665,0.0,15.50856,-0.3365854481832962,-0.9542463456614878,3877.14,43.96799322831317,16587.412290502794
271448,19.47354430379747,0.0,3.10132,-0.1592581171469244,-0.9542166401951734,775.3299999999999,18.58198001826148,7010.47594936709
126258,0.5124924012158055,0.0858836363636364,0.4227599999999999,-0.6573294800804436,-0.9537551716392769,105.69,0.5746759144490422,184.49726443768998
314128,10.007872340425532,3.538717575757576,31.03964,-2.747928979185309,-0.9533723498392462,7759.91,13.079946345840263,3602.8340425531915
189908,0.6749356223175965,0.5426884848484848,0.5292,0.01998484655791013,-0.9525209884614958,132.3,1.1855788309663167,242.97682403433475
86198,2.245169491525424,0.4083018181818182,0.666,-0.11477894332293606,-0.952365072989461,166.5,2.54652282485214,808.2610169491527
20957,5.528045977011495,0.0,28.4994,-5.155420218738303,-0.952358922145757,7124.85,5.264683908238856,1990.0965517241384
87226,12.88186147186147,0.1011280000000003,0.71812,-0.04789618343185322,-0.9521112682336623,179.53,12.366093463184377,4637.470129870129
234551,1.2319436619718311,0.0,0.28588,-0.23205606621850275,-0.9508750169762664,71.47,1.1714244504912688,443.4997183098592
44522,43.24994444444444,0.0,8.96476,-0.2072779541142635,-0.9500039575471826,2241.19,41.087618385918,15569.979999999998
90799,23.11042372881356,0.0,0.0,0.0,-0.949884106477674,0.0,21.952224193964504,8319.752542372882
191085,4.938233618233618,0.0,2.69496,-0.5457335979507535,-0.9486696200307446,673.74,4.684752210232736,1777.7641025641026
242308,3.240821529745042,0.0,0.6402,-0.19754250399909096,-0.9485385140695551,160.05,3.0740440381889846,1166.6957507082152
61076,1.4020303030303032,0.0,0.0622,-0.044364233687077176,-0.9482511079510323,15.55,1.3294767882294065,504.73090909090917
298368,337.9960606060606,0.0,159.43544,-0.47170798296913985,-0.9479271233944317,39858.86,320.39563344895305,121678.58181818182
250788,7.38020134228188,7.7972099670530834,4.774,0.40963787122348877,-0.9476731289764342,1193.5,14.791228465569432,2656.8724832214766
189135,6.128661971830986,0.0,2.776719999999999,-0.45307116182334206,-0.9474799518143936,694.1799999999998,5.8067843497571285,2206.318309859155
228688,45.35416666666666,0.0,9.181919999999998,-0.20244931557188792,-0.9474675161029362,2295.48,42.971599636585246,16327.499999999996
51179,0.6064756446991403,0.011104,1.88756,-3.0940335632618354,-0.9468974673594631,471.89,0.5853742519808135,218.3312320916905
318708,6.6707865168539335,2.1540969696969707,1.53336,0.0930530407664315,-0.946284677953634,383.34,8.46656004049554,2401.483146067416
57380,0.6371005917159763,0.5995991393222163,0.57716,0.03522071649906711,-0.9456177070596352,144.29,1.2020527400270147,229.3562130177515
315329,1.954,0.1035309090909093,0.0,0.05298408858286044,-0.9455694428643302,0.0,1.9511736004478104,703.4399999999999
86125,88.52480555555555,0.0,98.81464,-1.116236735905473,-0.9454400962296702,24703.66,83.69490068315727,31868.929999999997
55403,1.791782729805014,0.0,3.12816,-1.7458366731441894,-0.9452851577257565,782.04,1.693745620354019,645.041782729805
132116,2.5208022922636104,0.0,0.00828,-0.0032846685459670816,-0.9452551220673938,2.07,2.382801278481405,907.4888252148997
307069,3.4959420289855068,0.0878494545454544,1.88608,-0.514376534434805,-0.9449473216065192,471.52,3.391330511326969,1258.5391304347825
290568,8.045643564356435,0.0,4.13988,-0.5145492671761361,-0.9447573670395718,1034.97,7.601181030000261,2896.431683168317
127590,2.878608695652173,0.0547066666666667,1.22976,-0.40820182858063486,-0.9442641425573308,307.44,2.7728736384247425,1036.2991304347822
56835,4.187861445783132,0.0,0.53212,-0.12706246538691143,-0.9438480542186928,133.03,3.9527048769398907,1507.6301204819276
222009,3.11716,0.5071076363636364,17.916200000000003,-5.584921006183952,-0.9435291642306038,4479.050000000001,3.448239005936706,1122.1776
303033,58.9859748427673,0.0,5.607959999999999,-0.09507276967022327,-0.9434619981462222,1401.9899999999998,55.65102568776003,21234.950943396227
70498,3.854333333333333,0.0,10.1192,-2.62540863097812,-0.9431997935366504,2529.8,3.6354064042214294,1387.56
104822,0.8151951951951951,0.0,0.23364,-0.2866062034922272,-0.9417885528276612,58.41,0.7677415031549456,293.47027027027025
118375,15.554522471910111,0.0,11.86588,-0.7628572346999771,-0.9415832896084336,2966.47,14.645878437389428,5599.62808988764
95434,10.942661064425767,0.0,48.3482,-4.418321989079824,-0.9414675128933824,12087.05,10.302159896760179,3939.357983193276
57275,14.652435897435897,0.0,2.86616,-0.19560979621835872,-0.9412305421505887,716.54,13.791320183570337,5274.876923076923
18272,2.956433333333333,0.0,1.17332,-0.39687010248835874,-0.940594555255729,293.33000000000004,2.7808050963098787,1064.3159999999998
308228,18.412391304347825,0.0,4.0444,-0.21965642230539456,-0.940432558063541,1011.1,17.315612254414724,6628.460869565217
117236,94.79870317002882,0.0,57.83492,-0.6100813414743511,-0.9401957337045787,14458.73,89.1293362811878,34127.53314121038
220430,6.894150943396227,0.0,11.69432,-1.6962668929089464,-0.9395751698252247,2923.5800000000004,6.477573043442243,2481.8943396226414
116201,0.672613981762918,0.0313592727272727,0.2062399999999999,-0.26000162353801454,-0.939319259539181,51.56,0.6631585400325171,242.14103343465047
84287,1.3238661710037174,0.0,1.2570399999999995,-0.9495219588902614,-0.9392446825678032,314.25999999999993,1.2434342615466396,476.59182156133824
192728,1.2849137931034482,0.0,0.01556,-0.012109761824890977,-0.938972004049119,3.89,1.2064980793406999,462.56896551724134
120676,1.0095588235294115,0.4743454545454547,0.0,0.46985420115208926,-0.9388617556782932,0.0,1.4221816240647902,363.4411764705881
113172,3.5013223140495864,4.515292121212121,3.48904,0.293104155848243,-0.9370371837349747,872.26,7.79616132171757,1260.476033057851
311231,35.65909090909091,1.986090909090909,77.97319999999999,-2.130932313575526,-0.9370356132393505,19493.3,35.39992902664866,12837.272727272726
122724,4.160688524590164,0.0,0.58872,-0.14149581169573133,-0.9367330285252802,147.18,3.8974543623897238,1497.847868852459
24142,1.6009859154929578,0.0004479999999999,0.3395999999999999,-0.21183946511832497,-0.9363634635655396,84.89999999999999,1.4995527169506322,576.3549295774648
279669,63.29269090909092,0.0,80.84848,-1.2773746674181534,-0.9360436803386916,20212.12,59.244723337084714,22785.368727272733
294309,22.97299492385787,0.0,2.33644,-0.10170376164465893,-0.9356901123683864,584.11,21.49560420174294,8270.278172588833
254349,1.3382913165266108,0.0,0.18636,-0.13925219247755194,-0.9356415076154013,46.59,1.2521609050235585,481.7848739495799
80677,16.382991452991455,0.0,74.30912,-4.535747956239794,-0.9354307298563002,18577.28,15.325153652101324,5897.876923076924
256069,87.62339999999999,0.0,89.65151999999999,-1.0231458719930977,-0.9352660026680739,22412.88,81.9511870581857,31544.423999999995
86836,0.4152173913043478,0.4086386476132564,0.53928,-0.31463362354922536,-0.934746653011093,134.82,0.7967617144069928,149.47826086956522
222290,2.7191810344827587,0.3815541818181812,0.2764,0.03867126921109303,-0.9343592927713864,69.1,2.9222462501148585,978.9051724137931
276428,17.927482758620688,0.0,4.67708,-0.2608888299028462,-0.9341583236607369,1169.27,16.747107241249864,6453.893793103448
48299,21.6628323699422,0.0,7.494560000000001,-0.34596399362804087,-0.933967252326627,1873.64,20.23237602616723,7798.619653179192
90065,11.366047904191618,0.0,16.57064,-1.457906929451618,-0.9336201719347281,4142.66,10.611571598529734,4091.7772455089826
77450,4.803138888888889,0.0081333333333329,3.69704,-0.7680199869298433,-0.9334452817877453,924.26,4.4916006669379005,1729.13
101821,0.3404642857142857,0.118704051948052,0.43268,-0.9221993648856125,-0.9322915568993904,108.17,0.4361160309452623,122.56714285714285
114680,1.377459807073955,0.1679907878787878,1.4248000000000005,-0.9124108055036232,-0.9317293378895637,356.20000000000005,1.4514105018932901,495.8855305466238
104634,0.3407272727272727,0.0138239999999999,0.175,-0.4730352187833514,-0.9316818069432269,43.75,0.331273401129383,122.66181818181818
215568,2.394314381270904,0.0,0.87552,-0.3656662662383013,-0.9315964629470889,218.88,2.2305348087753214,861.9531772575253
176680,3.388403361344538,0.0,6.37084,-1.8801893755270076,-0.9315918615932317,1592.71,3.156608995223722,1219.8252100840336
308429,75.05000000000001,0.0,49.5,-0.659560293137908,-0.931451973462657,12375.0,69.90547060837241,27018.000000000004
188189,0.7534808259587019,0.0,1.26704,-1.6815822730297931,-0.9310435420039666,316.76,0.701523457032664,271.2530973451327
117381,0.751025641025641,0.2047369696969697,1.13004,-1.2320525155963873,-0.9310259080981834,282.51,0.9039612991378874,270.36923076923074
85151,23.012438016528925,0.0,7.23156,-0.3142457133314539,-0.9309581053066966,1807.89,21.423615694355565,8284.477685950413
292332,34.49196319018405,0.0,9.304479999999998,-0.2697579128417929,-0.9303443711557566,2326.1199999999994,32.089403804099284,12417.106748466258
117392,144.49669491525424,0.0,47.60504,-0.32945417905869645,-0.9303228573986962,11901.26,134.42857809822698,52018.810169491524
61908,38.09063348416291,0.0,15.29152,-0.4014509237909581,-0.9299700211932788,3822.88,35.42314722853239,13712.628054298646
270332,4.311335403726708,0.0,0.0,0.0,-0.9295331153782552,0.0,4.007529029266655,1552.0807453416148
54868,3.5462237762237763,0.0,0.97384,-0.27461323973102486,-0.9286268812320272,243.46,3.293118725465548,1276.6405594405594
190829,52.15013966480447,0.0,26.63204,-0.510680128014569,-0.9286190673465806,6658.01,48.42761405752465,18774.05027932961
268330,24.71794561933535,0.0,20.400720000000003,-0.8253404354139269,-0.9284103841141987,5100.180000000001,22.94839738696101,8898.460422960727
14300,2.1239154929577464,0.0,2.03132,-0.9564034005756045,-0.9281396352687418,507.83,1.9712901509754326,764.6095774647887
116948,6.388235294117648,0.0,1.00448,-0.15723904235727437,-0.9278126375335528,251.12,5.927085437420227,2299.7647058823536
80157,7.338145695364238,0.0,6.738320000000001,-0.9182592278396479,-0.9277457754350017,1684.5800000000002,6.807933668400715,2641.7324503311256
119492,56.11272222222222,0.0,9.521720000000002,-0.16968914753932812,-0.9270738719258955,2380.4300000000003,52.02063865485779,20200.579999999998
119442,0.6395266272189349,0.0156741818181818,0.0,0.024509037076912692,-0.9266926010719481,0.0,0.6083187754504668,230.22958579881657
30243,4.184308681672025,0.0,1.66724,-0.3984505271570406,-0.9262110489114839,416.81,3.8755529330208747,1506.351125401929
83021,10.98444099378882,0.0,7.5230000000000015,-0.6848778198411646,-0.9260618687196394,1880.7500000000005,10.172271953548687,3954.398757763975
161777,0.8237570621468927,0.0992363636363637,1.81652,-2.084696708867073,-0.9259881768993692,454.13,0.8620256638217452,296.55254237288136
84490,3.2993036211699165,0.0,0.525,-0.15912448815906116,-0.9259790600117517,131.25,3.0550860658242875,1187.74930362117
74548,1.803452380952381,0.0,0.5955199999999999,-0.3302111030431051,-0.9241114925549905,148.88,1.6665910715137562,649.2428571428571
82242,4.631009174311926,0.4756887272727269,4.206600000000001,-0.8056367699339769,-0.9233490348427507,1051.65,4.751726578721568,1667.1633027522935
302648,52.916375,0.0,12.11776,-0.2289983015654417,-0.922538188066092,3029.44,48.81737671152585,19049.895
124249,4.7739142857142856,0.0,4.53984,-0.9509680585563209,-0.9213964241916809,1134.96,4.398667552254725,1718.6091428571428
316248,31.223762376237627,0.0,2.03512,-0.06517856418061897,-0.9208537804587262,508.78,28.75251962430336,11240.554455445546
56233,2.442071005917159,0.0,4.5522800000000005,-1.8641063216302012,-0.9207200293246316,1138.0700000000002,2.2484636881808795,879.1455621301773
63132,6.768034188034187,0.0,12.50172,-1.8471715202182206,-0.9202317929067092,3125.4300000000003,6.2281602353086045,2436.4923076923073
142677,2.31914201183432,0.2436329696969705,3.489,-1.3993826224277286,-0.9195725642950993,872.25,2.376252336483952,834.8911242603552
70275,1.331047904191617,0.0,3.6384,-2.733485390377218,-0.9195484899093497,909.6,1.2239630902964063,479.17724550898214
69891,2.805252918287937,0.0,1.7949999999999997,-0.6398710035369999,-0.9195396715034672,448.75,2.579541346966632,1009.8910505836574
36024,5.210306406685237,0.0,26.43604,-5.073797572841486,-0.919412417523036,6609.01,4.790420409406236,1875.7103064066853
100041,8.734846153846153,0.0278879999999999,6.31144,-0.7193660757531727,-0.9190526149646733,1577.86,8.055671199006424,3144.544615384615
85242,2.822074303405573,0.0,3.06312,-1.0854143692473095,-0.919030140776338,765.78,2.5935713443401096,1015.9467492260062
269590,7.117870370370369,0.0,1.1316000000000002,-0.1589801360685807,-0.9186820861036715,282.90000000000003,6.539060000467364,2562.433333333333
141515,17.490454545454543,0.0,4.17048,-0.23844320278593523,-0.9185562244671488,1042.62,16.065965891487007,6296.563636363636
299829,20.165748502994013,0.0,9.45356,-0.4687929138160395,-0.9185322189743794,2363.3900000000003,18.522889719734362,7259.669461077845
126612,3.7201392757660168,0.0,5.738440000000001,-1.5425336458185142,-0.9180138824387093,1434.61,3.4151394997586895,1339.250139275766
55378,6.772262996941895,0.0449413333333332,1.15596,-0.1640542706578823,-0.917461686780252,288.99,6.258233165827129,2438.0146788990824
68520,13.126412213740458,1.3610850909090897,0.82448,0.04087979884917697,-0.9173621254195887,206.12,13.402758498439685,4725.508396946565
103085,66.75716666666666,0.0,0.5747599999999999,-0.008609712315531665,-0.9173160364397337,143.69,61.23741953061337,24032.579999999998
70241,1.098841463414634,0.0771832727272728,7.08276,-6.375420805020407,-0.9172959282996754,1770.69,1.0851460729643732,395.5829268292682
101109,1.812340425531915,0.0131599999999999,1.9392,-1.0627363230805353,-0.9167155287328721,484.8,1.6745606114354479,652.4425531914894
125098,0.8171348314606742,0.009656,1.09024,-1.3224059951873495,-0.9166394015318434,272.56,0.7586739828809361,294.16853932584274
312890,4.507179487179488,0.3633323636363635,2.99316,-0.5834752407451463,-0.9164114180486511,748.29,4.49376310888231,1622.5846153846155
78324,24.80590717299578,1.1849454545454527,19.904640000000008,-0.7546466418222026,-0.9159395525581302,4976.160000000002,23.90565697137772,8930.12658227848
65178,3.8037656903765686,0.0,0.7691600000000001,-0.20221014189858105,-0.9149295525092762,192.29,3.480177640946372,1369.3556485355648
