Branch,Bus_Type_ID,Customer,Training_spend,Predicted_spend,Testing_spend,Intercept,Slope,Churn_time,Error_slope_ratio
304,186,96949,590.4598078987133,156.605283535056,352.47,79.61682890721055,-4.571299581630938,11.809196157974268,-1.1828539024449407
341,186,39521,989.3085563546174,562.7216531586005,34.42,118.88193088272996,-4.43357227717072,24.732713908865435,-2.2859059569663205
505,186,61734,165.38355395223027,0.0,162.66,35.82937269810604,-4.286892733974003,4.134588848805757,-0.4410744105539874
153,186,73381,356.01391554706595,24.75102162664757,321.62,54.50397191937612,-4.200573414371005,8.900347888676649,-1.1201219730864422
168,186,78505,1134.06609798441,762.9433150815663,162.76999999999998,130.8264054166988,-3.871065692946179,28.35165244961025,-4.594129122569768
1449,186,103072,156.23795876905118,0.0,0.0,31.2779892152667,-3.478709630747019,5.207931958968373,-1.1535839344766907
153,186,54341,87.35659064975977,0.0,321.91,24.20431572109203,-3.437479256914678,2.911886354991992,-0.331421103466741
166,186,15410,2353.6352533689915,2043.93056721593,2084.9300000000003,250.22335377019,-3.3021840962868514,78.45450844563305,-4.780916026702329
321,186,103223,176.6745807284911,0.0,0.0,32.12265104154383,-3.2122651041543837,5.889152690949703,-1.624807680927192
241,186,73177,86.67978193842815,0.0,0.0,23.026181892050108,-3.190711932934954,2.889326064614272,-0.2631396510401299
606,186,73729,56.82244045845327,0.0,95.76,19.629570340192952,-3.099405843188361,1.894081348615109,-0.4690415759823428
1433,186,121370,85.16705001350311,0.0,33.64,22.31839039009961,-3.0670411974998446,2.8389016671167706,-0.5777786863418758
156,186,77296,1099.8605409712084,859.8283522495341,547.58,121.33676934987184,-2.522381167278001,36.66201803237362,-3.078594266168409
156,186,61008,1674.5907012295895,1438.4120859605505,3040.87,178.7634747030232,-2.512089906680945,55.81969004098632,-5.905953939928443
156,186,115714,82.02579161167287,0.0,32.910000000000004,19.421634535711668,-2.493123416565418,4.101289580583644,-0.9099905881820216
153,186,96059,311.8809507439894,82.8558703209167,214.4,42.045391505830935,-2.412732540318222,15.594047537199469,-1.9564183605260776
1109,186,174620,142.05689561619198,1.774597708112535,0.0,24.304602471603477,-2.2442028688853948,7.102844780809599,-0.9658826001365972
101,186,199988,406.0237796847189,191.8102881465246,217.97,50.6001199471625,-2.221720439709024,20.301188984235942,-3.795553528992058
1069,186,262309,2778.5833466325184,2586.533616838565,320.37,287.3756548069669,-2.1149600319366697,138.92916733162593,-11.280627702744326
342,186,184149,135.1662448663086,3.182256251181479,62.1,22.39937839889248,-1.9739453138359149,6.75831224331543,-1.347634508750122
160,186,123050,821.655808509886,635.6572813810265,532.37,90.95411149475102,-1.95300680972498,41.0827904254943,-5.026896891084816
371,186,236628,710.2544913206566,537.4067049786498,425.86,79.1803692610695,-1.8122044731119664,35.51272456603283,-3.570965706929368
161,186,73509,112.9890284326512,1.548317221496626,152.18,19.213852577046996,-1.758877718618194,5.64945142163256,-0.7330701556966597
163,186,78781,72.0543891934272,0.0,92.93,14.695954397693797,-1.6645589951891278,3.60271945967136,-0.8367950162076114
306,186,104236,30.020760850357483,0.0,103.68,10.370808293759858,-1.6374960463831354,1.5010380425178742,-0.469041575982343
374,186,68643,2022.2628728513944,1874.9252349308183,1954.96,209.50272443368743,-1.616986033010671,101.11314364256972,-6.46382949062178
342,186,95169,375.2420981504914,250.26008436537256,6254.56,43.38909582098727,-1.3033080013195837,37.52420981504914,-3.506103121696072
161,186,59569,1111.4980800546282,991.618465247732,734.3,116.94770213914806,-1.2884209185967217,111.14980800546282,-6.697126962559383
156,186,114945,37.72918519840489,0.0,8.06,9.255112067958652,-1.2182652329151475,3.772918519840489,-0.3923569774885395
1092,186,121928,878.9546262323361,782.5884036255585,900.37,92.55281359169057,-1.0349668818793234,87.89546262323361,-9.982065796855055
155,186,267117,645.0390064631213,565.0038588623742,127.96,68.35248222023533,-0.8552403497607105,64.50390064631213,-7.140974213016633
314,186,280109,944.0443526231684,877.9691131120903,6068.0,97.67615715770242,-0.7270493100856846,94.40443526231684,-26.22840470846808
323,186,127191,1821.5675730545756,1763.7670910464667,1645.64,185.2472196288684,-0.6867694052024088,182.15675730545755,-16.18308984880634
101,186,192028,48.59571248194656,2.847380319882828,911.98,7.556110060902348,-0.5992308472683758,4.859571248194657,-1.597534084195901
323,186,75177,356.39405855069987,305.5698057596836,205.82,38.071136986678674,-0.5403846959130415,35.63940585506999,-8.974906164967498
155,186,37897,1569.8978042351664,1526.4065351074246,1876.37,159.36088459888938,-0.5269120389717192,156.98978042351663,-47.672321217308806
306,186,87024,9.376534915388564,0.0,203.28,3.239166607134231,-0.5114473590211943,0.9376534915388564,-0.469041575982343
324,186,60378,229.04630151216367,182.8507702804744,240.73,25.093124362881536,-0.4863320470367041,inf,-6.554019016845084
527,186,87746,11.051894350784208,0.0,76.47,3.271636811107814,-0.4814327502287541,inf,-0.4118095375793183
1450,186,115521,997.7986859643448,965.8946277762192,1527.6900000000005,101.48395199159631,-0.3786851989248521,inf,-45.78772858807891
527,186,129851,58.86058251559557,26.06054180679448,0.0,7.416137885763455,-0.340017696489755,inf,-3.451463394263724
168,186,110704,98.73028925693929,69.31671937659168,15.96,11.255676163064049,-0.3072549416378045,inf,-6.093180955003162
153,186,69433,2407.805605490359,2394.490756417484,2318.09,241.948649166415,-0.2595752483064682,inf,-86.60472437681669
323,186,75897,11.835854105263737,0.3550516561623158,6.25,1.931195644050252,-0.1661356074497507,inf,-1.4836292249378664
314,186,57433,21.911256190772825,9.095703329840893,38.19,2.7887053333710865,-0.1327954920652898,inf,-4.941659640242334
162,186,67736,163.60091963956228,154.74637114124403,1587.8,16.80703630440197,-0.0993209645434978,inf,-26.68732844992997
324,186,69258,79.00971179676375,70.44570645459659,81.21,8.315072958411825,-0.0920226174967665,inf,-11.376289452997336
321,186,83563,279.29661759990967,278.5822959594612,57.55,28.02677203909475,-0.0215800620230631,inf,-157.55106019927382
381,186,57427,39.46952787208036,62.91706155383137,34.33,2.87186576188485,0.2389082278495967,inf,3.2916509819618924
224,186,116398,50.641169838629466,80.7629948769204,133.96,3.682994170082143,0.3069161808401786,inf,4.941659640242333
27,186,11871,28.476690650242613,61.69271435669027,1422.8300000000002,1.31839442330056,0.3398388092719336,inf,1.2707529126442536
324,186,59945,14.51215741012438,49.04790963018282,13.28,-0.1422831938272768,0.3541108744088255,inf,1.064804391524468
1435,186,117098,142.8269837295148,180.91593684379583,17.6,12.554350920547932,0.3840772116452332,inf,6.140233338358481
1291,186,96423,5704.028197744028,5776.000634759209,2239.39,568.3837724441213,0.4486771845070064,inf,112.44302913847604
806,186,109654,542.0433669236965,590.6607830909934,779.98,52.080781752517645,0.4719010977448887,inf,13.312556221768553
1435,186,125137,291.95496499129524,355.76277941715875,41.7,26.31220289821026,0.6407319113153923,29.19549649912953,6.983847547613722
726,186,128729,18.02086724866721,81.45213511091491,130.29000000000002,-1.1266483279312347,0.6508300117328791,1.8020867248667207,0.7171083268140077
159,186,44260,6122.009303718543,6225.499384471761,3502.11,608.8205047890107,0.7512056850763749,612.2009303718544,58.17979188997492
502,186,72839,116.08735235738312,191.0472581410097,171.20000000000002,8.169451381123103,0.7642853010256021,11.608735235738312,2.3984504611552406
1452,186,110696,649.6066032666665,745.1891850668223,44.76,60.69025777670564,0.9489783444357808,64.96066032666666,10.01964546055797
375,186,61390,102.24684589634576,196.71657618235736,1665.1399999999996,5.880149931304835,0.9654521462954984,10.224684589634576,2.3961671090897747
1450,186,102758,53.53167464539714,153.65535480817846,113.98,0.7360340039424127,1.0260296579105117,5.353167464539714,1.0515635422733196
306,186,77033,34.48878314425415,136.37540734344563,242.93,-1.2541375688819691,1.0451146407349745,3.448878314425415,0.947417542586161
166,186,28741,197.19312799666727,300.6418189888389,225.32,14.98140279095944,1.0528688908238422,19.719312799666728,2.9971624134827044
926,186,226288,234.8412989945052,353.0612463165335,0.0,18.071879767805136,1.2027222514767524,23.48412989945052,3.1400667068182253
159,186,105797,214.56401662314124,338.30528443187654,906.83,15.784209939111946,1.260487049600484,21.456401662314125,2.8442703204065327
303,186,66919,309.0767664130536,456.0744302050258,361.5,24.181864715599808,1.4946248723790114,30.90767664130536,3.3410371622351454
382,186,21049,289.33547663388504,453.5886760118196,397.7600000000001,21.405362544508243,1.6729300264178355,14.466773831694251,2.8970516798235044
1409,186,105503,31.04846969083379,196.02708770916144,1668.24,-4.51614104593946,1.6935528922272975,1.5524234845416895,0.469041575982343
163,186,71095,3695.028487918706,3883.76854717711,3406.3500000000004,361.6238724051459,1.7508836414943851,184.7514243959353,6.714973602182653
323,186,110754,36.26777440486762,228.97960076847008,0.0,-5.275312640708016,1.9782422402655064,1.8133887202433807,0.4690415759823431
342,186,305368,48.55464541318335,306.55377961855766,2533.1899999999987,-7.062493878281218,2.648435204355456,1.618488180439445,0.4690415759823428
153,186,59043,249.10975734378147,519.7580114362128,22.26,12.454175953960666,2.7681777289816627,8.303658578126049,1.5182838930743163
342,186,307989,52.83238290709082,333.561629965608,2699.8100000000004,-7.684710241031392,2.881766340386772,1.7610794302363606,0.469041575982343
366,186,66431,240.5205286395961,526.3420158717626,726.19,10.891717995840503,2.924518859582024,8.017350954653203,0.9093945196697488
321,186,88269,199.5518665552236,485.9941730255038,1023.03,6.756747077885166,2.932986572808265,6.651728885174119,1.5619067521985086
161,186,78119,2142.330102438953,2455.695373289088,2076.62,200.235488076478,3.1105604816482884,71.41100341463176,4.582213360343123
306,186,77048,158.83254804737402,500.66323420219067,317.34,0.1144815426597656,3.504171836017252,3.9708137011843503,0.8031268242720665
162,186,79387,323.15037332822874,667.1387188104568,3689.91,16.48420174894755,3.5179634630834054,8.078759333205719,1.424702766748638
161,186,71180,143.19381284321685,487.6046989552503,543.03,-1.5722807855656526,3.531480459974964,3.579845321080421,0.6515792120163757
1291,186,68467,83.26933896538827,427.4955801367206,254.97000000000003,-7.569939905944389,3.5326386227740483,2.081733474134707,0.6461818787370652
1451,186,131795,356.10956264217606,766.833839435382,240.7,16.702015464281338,4.201986844430282,8.902739066054401,1.8261661068985884
325,186,119420,262.42733458096234,715.0567987646062,319.64,5.374729080124254,4.637334306215995,5.248546691619247,1.0871017849339708
806,186,64991,978.4557051607276,1444.7639345845646,1193.17,76.50938800347765,4.741373891687802,19.569114103214552,1.1861167537679915
153,186,127074,632.3748540485328,1107.1031286847729,79.61999999999999,41.43258021594672,4.845534486423682,12.647497080970656,0.909240744419
156,186,63235,866.8552610784789,1350.526133658478,5428.649999999999,64.52094177863941,4.92546318426855,17.33710522156958,2.0173120124529187
1349,186,160778,165.27298061206938,653.5217540022542,138.36999999999998,-6.009926567711613,5.008272139759678,3.305459612241388,0.9474175425861608
1289,186,96170,1045.2988932359692,1573.7492287690802,0.0,80.33578055669928,5.376468614866144,20.905977864719382,1.529176135106093
306,186,107094,4397.212363203146,4949.412255543387,2776.79,415.1980876938175,5.449588583666035,87.94424726406292,3.5708988628907217
382,186,21474,640.0683331802915,1218.6234467470204,213.09,37.403054638426845,5.911950817689402,10.66780555300486,1.170743227496316
370,186,280849,599.4135206127344,1216.5553061545736,3363.19,31.544114594390464,6.310497214862882,9.990225343545571,1.601811166049115
153,186,78158,652.7927594322662,1273.157292073107,741.4000000000001,36.74527581513736,6.34088891735317,10.879879323871103,0.8305255467763974
503,186,51362,8703.62064694197,9366.881463630903,8353.2,841.6918635442929,6.371155811089787,145.0603441156995,10.241401147151164
382,186,85082,678.3697406316924,1339.2962365899396,221.85,37.43337997237295,6.756354242399176,9.690996294738463,1.6671400893427286
156,186,65826,797.6236735855236,1500.6023931104023,1815.9200000000003,47.44176755460087,7.182355511989221,11.394623908364624,1.6835105860400053
866,186,96032,14069.394382041197,14852.798013624191,19119.840000000004,1373.945327707997,7.33202455469391,200.99134831487424,17.64334806063088
304,186,91803,265.4237282984807,1021.3880277153488,798.1899999999999,-8.350228477497033,7.753911401632245,3.3177966037310087,0.834448569668362
153,186,79279,714.596841338636,1532.2637246152874,236.56,33.81720106651609,8.364996237188333,8.932460516732949,1.13049379936812
304,186,78029,1076.7370180254527,1912.668743935918,2296.6,69.2697976610376,8.534200920335037,11.963744644727251,1.822969500059052
546,186,97279,555.3185321140088,1425.2526564343918,114.76,15.436146119312696,8.910157131575152,6.170205912377876,0.4496974113983567
526,186,80135,604.9261014458074,1483.722620154697,0.0,19.998514797659176,8.998687854871458,6.721401127175637,0.7906799855493327
507,186,59543,301.1150161468611,1190.6677835659675,0.0,-10.94963695079495,9.12469745899579,3.34572240163179,0.9474175425861612
156,186,97400,321.457657577111,1221.1091651523395,287.98,-9.3776405340761,9.227423620397154,3.5717517508567886,0.398065821214511
301,186,127182,836.445964544545,1768.6339399170977,95.48,40.7349620388659,9.535474314575245,8.36445964544545,1.3311970626292904
374,186,263852,1487.640484527099,2428.156415142065,2089.08,105.61876558712204,9.58784063679731,14.876404845270992,0.9165058361944868
441,186,302229,238.5108838371534,1224.488508276348,1828.6,-21.6828076215594,10.11864355672772,2.385108838371534,0.6461818787370652
866,186,91149,236.48033853754131,1241.490103378062,8959.97,-22.76631659449213,10.314300099610282,2.3648033853754136,0.5453474305707765
168,186,61549,888.1818032719659,1906.0563060035893,3884.33,41.958530648634216,10.41325548412497,8.881818032719659,0.8001549084227864
101,186,288089,216.3908673712532,1241.7875416408292,3274.0,-25.72250203770262,10.52479750551732,1.967189703375029,0.2842577645591986
306,186,88870,663.6997461891651,1731.734848562163,507.9,17.139545196451323,10.940095427214487,6.033634056265138,0.605973719098444
375,186,247990,665.8182329065759,1799.7657550302197,17740.690000000002,14.30428919926107,11.617229798088111,5.548485274221465,1.6373677468391528
1289,186,83987,383.6919712854684,1528.0722440617053,777.86,-14.455447214156294,11.73880985393403,3.19743309404557,0.9104407647253489
365,186,51081,819.2661129913213,1971.2122294005387,1893.51,28.85208399683664,11.79433940051011,6.827217608261011,0.994147806713122
153,186,103418,800.7199531804009,1957.109290366418,72.48000000000002,26.787771681992737,11.8409385857883,6.6726662765033415,0.6416776401745077
1433,186,106995,655.2386348526724,1827.5145017385528,122.48999999999998,11.471715374371982,12.011588469087837,5.460321957105603,0.6571515053628809
306,186,103589,36114.29253987708,37546.82281521426,41650.42999999999,3553.479505197795,12.877721953314069,277.8022503067468,11.432902942987
324,186,60382,2632.825656405069,3900.788704819363,8572.78,205.25987230132623,12.893931853151257,20.25250504926976,0.9676586683173612
1289,186,84936,770.8793426978465,2112.810525404047,383.08,15.217970758534626,13.748880780277783,5.506281019270332,1.507218543322988
505,186,220169,1591.0180174988532,2968.728403797519,168.01999999999998,95.76568995906746,14.074691509070634,11.364414410706091,1.1914552500898277
344,186,251608,754.3697069455962,2130.622374099709,277.44000000000005,11.976297657662684,14.102371785977097,5.388355049611401,0.7006312747605092
1289,186,95715,2994.39839138422,4392.186390224213,5484.91,235.4973928976249,14.209432497954902,21.388559938458712,1.3827910870922036
441,186,68471,1267.4244095075455,2678.49084491474,566.5200000000001,61.78980066265866,14.433920064021308,9.053031496482468,1.3307759685455791
606,186,81566,1548.1842440119362,2996.951917996936,3480.77,88.18701091447936,14.806980774825393,10.321228293412908,0.7978757432734312
154,186,63778,1772.1375898941162,3315.986307622459,7592.87,106.23747007154012,15.772508648415885,11.075859936838226,1.11810767062224
461,186,64765,2412.8951949919697,4007.0229267645823,656.9,168.13549751993452,16.256449328724983,15.08059496869981,2.2206068875110767
441,186,51058,1206.7506169685034,2879.462250137925,1278.7200000000005,43.61081852229604,17.12538737212318,7.098533040991197,0.4070727349538912
163,186,29462,1091.8878706536043,2903.4901359746023,530.25,25.676307285342943,18.558328840003885,5.746778266597917,0.5603263438139332
166,186,73354,1345.0956202040584,3239.052670979936,3575.87,47.24734263492935,19.391604307883664,7.0794506326529385,0.4645113989305373
156,186,78497,1875.837974195101,3808.358226194432,3069.75,98.6603066334428,19.76077573023717,9.379189870975503,0.7368321153623506
1449,186,102654,2650.680900103634,4598.588203699227,6560.789999999999,175.61092959481667,19.87936898123261,13.253404500518169,3.214924925242729
153,186,117586,545.9785928555948,2569.56855166109,1387.0700000000002,-38.84154383540333,20.7643118046584,2.599898061217118,0.3149047196544459
155,186,73513,11596.829092798616,13718.195269991158,9072.43,1064.258152534862,21.205501498888815,55.22299567999341,2.161348204977335
507,186,106420,622.0744707567414,2707.0296601308164,1424.5200000000002,-34.05183897642498,21.390952456022028,2.9622593845559115,0.6056493826791692
505,186,286509,619.6439678980216,2720.9038211882544,520.72,-35.04932521693388,21.558604890385787,2.816563490445553,0.4515402917906578
156,186,72409,4549.007995030289,6695.611792370909,2551.99,356.69206961685245,21.824162196928103,20.67730906831949,0.8833061611178878
666,186,70038,1958.7473967192432,4109.545677155928,775.4999999999999,96.877756548588,21.999329582963625,8.903397257814742,0.9585929736958902
156,186,196328,1063.2760871077544,3333.3732582911834,2065.13,1.609147862425246,23.270769077411156,4.62293950916415,0.4534169431460105
324,186,75740,2980.6573548700544,5314.572943738598,3795.77,190.83643087398136,23.8287343584498,12.419405645291894,0.7660926302748265
153,186,257049,1482.1179453603204,3829.8281829298,743.35,40.00084013931995,24.04687875482491,6.175491439001335,0.4079077875990732
1409,186,232970,1081.0239419361558,3439.438640034685,2280.83,-0.6955296226187642,24.177316403607637,4.504266424733983,0.4384767219800676
82,186,271948,1660.7310582911557,4042.222370285404,3816.42,56.34119806823159,24.384868391307556,6.919712742879816,0.7248570195012592
1069,186,272030,916.5911498040534,3372.6251301565303,825.36,-21.69015659332256,25.18872701638398,3.666364599216214,0.5482871065720736
344,186,64873,1522.727025136307,4089.742348626641,1380.3499999999997,33.93106230087692,26.29814226950084,5.856642404370411,0.9028740531202428
159,186,33251,1377.080558553584,3968.3343340742513,2006.0700000000004,18.212285673035,26.554615596071866,5.100298365013274,0.5948439853501221
160,186,29073,1318.0779915703442,3997.842900286829,681.45,8.20600451374105,27.467065476287416,4.881770339149423,0.4614426732839833
153,186,69530,1443.9396346329258,4142.094612104184,312.59000000000003,19.970745589792088,27.649603971889,5.156927266546163,0.5823293170817153
161,186,73089,1164.028136951179,3867.3716340935975,2009.6,-8.32452890761354,27.71718724505143,4.15724334625421,0.4129931187709812
342,186,101707,1677.9564314067852,4599.121988435843,4537.95,33.11478438268148,29.92907972399934,5.593188104689284,1.2281823060264865
156,186,69801,1619.5189254313927,4565.891592025347,59.07000000000001,26.09212537049001,30.19105937169984,5.398396418104642,0.5125384863967318
372,186,104818,2233.650440790861,5191.27632523991,333.99,87.12586938159416,30.27537215499822,7.445501469302871,1.167917655199541
365,186,55645,13798.344349261228,16880.89912799924,41183.59,1240.4723460313407,30.969353087729388,44.51078822342332,2.0398248402679164
647,186,84346,6040.459917974915,9240.01426524156,4711.759999999999,457.4942171496531,32.56706103285298,18.30442399386338,1.60143881818167
1409,186,207190,1421.8815941548692,4668.437099841971,1620.68,-7.596499612052014,33.28547978389754,4.308732103499604,0.6493709689450683
305,186,192850,2632.863605594599,5978.070546223252,2123.67,109.21820726758484,34.237367398194465,7.743716487042938,0.6861590216759936
1291,186,287748,1151.5781051734905,4553.565503426354,24587.4,-41.8755674608542,34.896306217378495,3.2902231576385432,0.9474175425861608
82,186,289608,1061.3983715470652,4506.99122005367,1285.9900000000002,-52.93041579148313,35.348945099153255,3.0325667758487573,0.2742973540363074
304,186,226489,7347.239925891719,10914.151113522255,3395.11,571.4865792708398,36.27498073740716,20.408999794143668,0.6764917301732588
1291,186,264310,10597.998957645892,14280.106150471953,1789.37,891.982026653267,37.292859802516034,28.643240426069976,2.7324479874739125
505,186,290788,1198.911496423933,4880.307426943897,1225.4299999999998,-50.050372710483714,37.76478274508378,3.155030253747192,0.4887182056784964
421,186,287589,806.5273101858693,4530.788729812173,36339.3,-91.3607909540636,38.22522710503345,2.122440289962814,0.4213190001618637
154,186,54661,1924.1914552737576,5854.025262333686,20147.41,11.1570171708334,40.28047296812053,4.810478638184394,0.5438069918195917
321,186,85635,4148.339104812755,8161.676574169919,3496.1800000000003,230.2211371572823,41.025060738665154,10.117900255640864,0.804752122529844
1572,186,225430,8159.305586393591,12237.714188108268,1866.8,629.2293749552514,41.48915192980173,19.90074533266729,0.836727584940276
324,186,118061,5446.6705638177855,9629.146576382413,9584.4,352.53171988920195,42.69674144279481,12.666675729808803,1.4204118718597227
647,186,118352,13688.099092294186,18036.497655612697,20451.18,1170.893741287497,43.98137065376032,31.10931611885042,0.9251147909777848
1435,186,98812,17117.22745382735,21495.70151561651,13164.570000000002,1513.202761484073,44.11555197748039,38.90278966778943,1.635136432624965
82,186,276508,4351.152956433729,8720.637571300662,3491.59,234.0818904524252,44.67409004243282,9.669228792074952,1.0024664299409902
1409,186,193308,12504.553203994376,17001.465668461326,448.7200000000001,1045.4007648639931,45.567679007876514,27.183811313031253,1.538359035529002
241,186,54803,1160.7652908741704,5684.667644896071,6204.15,-92.82869189463176,46.42338244045529,2.523402806248197,0.5855354088372309
505,186,55996,1968.0786906077765,6654.260173199588,20885.68,-19.415416398765444,48.04961899100957,4.100163938766201,0.2575622018619709
281,186,276208,1829.2340960330068,6549.188301812164,2523.7000000000003,-34.89328102774181,48.40370902912056,3.810904366735431,0.6172144377296229
154,186,105773,5126.547903116358,9999.675582204238,466.49,288.5123623331179,49.80942843967065,10.253095806232716,0.9245163319911628
161,186,240878,1790.5786591076278,6699.635846638062,512.54,-47.51124323955156,50.34869092229208,3.581157318215256,0.4690845985907209
1289,186,95556,3950.854039241918,9216.218696775626,140.79,152.53737271614764,53.89956249067649,7.316396368966515,1.4462697984678414
1289,186,95553,16161.117320659852,21614.732237568824,2107.2499999999995,1367.6611187919611,55.21124739422761,29.383849673927006,1.5081512030821729
153,186,62163,6742.827511822647,12360.356218525903,6831.289999999999,416.09231485102185,57.375652518053954,11.829521950566049,0.502086368477009
323,186,73250,5014.773813609793,10769.474672793123,11393.579999999998,236.54803291881177,58.87318854270391,8.499616633236938,0.8216515928205311
162,186,68130,10325.217230242632,16327.766511122103,7425.57,757.3510495436288,61.14903855125206,16.926585623348576,1.2396557447828125
166,186,20930,11095.807618732077,17189.511349623288,5191.31,830.372187940189,62.04634976289305,17.89646390118077,1.2439551109847713
375,186,286388,1981.1166057733485,8078.565756248967,2928.5400000000004,-83.36137775371682,62.54956407356704,3.144629532973569,0.2921060152422245
1069,186,205349,3051.1375712547924,9231.365397643092,670.9199999999998,20.058790551546902,63.345548127540525,4.8430755099282425,0.5537916441455142
526,186,34499,15194.618379346975,21513.085648342814,24591.95,1230.8013153882428,64.14678278810112,23.741591217729653,1.2293511841167517
375,186,289891,2681.943785938335,8984.12038858534,6687.44,-22.583838532620064,64.61738158365635,4.126067362982054,0.7542428266195539
221,186,86146,4716.301056788734,11180.341412565738,2990.49,173.83456445067702,66.1767869395992,7.145910692104143,0.5456209777104313
1452,186,129336,4819.597450414228,11353.776143366407,1428.8,180.94491991805108,66.89218336074926,7.193429030468996,0.9912336459221804
726,186,124792,5587.852746376305,12215.091703655797,10567.36,253.64389421091408,67.80919565038141,8.217430509376918,1.228493219108318
1289,186,284990,1808.4340186739653,8639.214178933124,1376.68,-134.57626271097814,70.09325879519437,2.583477169534236,0.249736210872505
163,186,73291,8573.944445350648,15583.127545709296,3717.19,535.2782563619721,71.58137514957613,11.90825617409812,1.5776862221826555
341,186,39516,11964.610995847166,19033.250501551807,0.0,872.3737865404532,72.01940289872519,16.617515272009953,1.9047878409706744
1435,186,99246,10998.141133259069,18216.550184205083,11314.43,768.5801617356567,73.60754479783336,14.862352882782526,0.7912254803267806
322,186,144734,3300.85062400366,10642.815195852245,11563.91,-8.62779957761228,75.26952488399517,4.401134165338213,0.3734621801915266
1434,186,296089,1739.694265949715,9116.914425559928,6940.07,-166.73174093605854,75.71137056245112,2.289071402565414,0.3248745460309392
375,186,286208,1896.078886136821,9353.640237182488,23146.31,-154.772131266652,76.52889330674091,2.4624401118660013,0.3093087028620026
1435,186,99239,12029.721136873542,19865.70509418509,9582.16,843.420055320795,79.90045741479095,15.037151421091927,0.4993728599312781
666,186,61679,3457.494684278898,11296.25935446773,125.1,-15.897985386941514,80.3661008477403,4.321868355348623,0.3927969671030726
221,186,82733,3345.2097078521274,11202.756840945509,0.0,-28.02069007291664,80.56481352402875,4.129888528212503,0.5333489281455718
365,186,50947,5468.037211687317,13473.588765884606,9768.580000000002,177.90584849700252,81.97730503816204,6.668338063033314,0.3752659668153821
156,186,59434,3264.3347159026757,11330.062819910449,10918.61,-45.75240316100286,82.70797216694898,3.9329333926538257,0.3601818435849475
1432,186,191523,6494.629198096813,14663.9559975527,6340.18,273.2281183418921,83.6077336595087,7.731701426305729,1.2375643830051268
162,186,38802,15392.654705344396,24025.41507165612,5128.609999999999,1143.6444794910217,87.91577578742624,17.491653074254998,1.2577653016166517
166,186,28740,2986.58015807173,11798.606791697051,2702.7000000000003,-108.09817190986588,90.39026393711976,3.3184223978574776,0.3256518943874322
1449,186,288468,2803.399456610012,11669.39630413682,2108.9700000000003,-128.9536905884409,90.95414138876492,3.080658743527485,0.3406878598943833
154,186,40248,4795.599026354936,13916.208262530008,2966.7499999999995,58.950853454847845,93.46867759569903,5.15655809285477,0.4101623219074686
766,186,235189,84681.14449637762,94710.63250686484,68054.41,8023.810649589018,98.73417778860974,85.53650959230063,1.4992163972959056
167,186,78234,7064.812868403076,16936.571579654403,39518.96,251.66201167703213,101.07095003628343,6.994864226141659,1.057676197563667
726,186,125673,3267.6141189949917,13298.982847824793,1296.5400000000002,-136.30898187862994,102.90453195069534,3.172440892228147,0.1866325524763906
365,186,51285,13269.5207774681,23598.61783956637,36233.62,852.4104787618835,105.45368866331704,12.637638835683903,0.4786247580315569
375,186,91642,19358.122868279075,29869.53025306605,12467.29,1454.2381879056568,107.01646642716682,18.091703615214087,1.6018150903518051
646,186,81046,2514.6958658402013,12970.133669020572,7132.77,-231.38122793445524,107.30018100410564,2.350183052187104,0.3857564896483363
726,186,268074,8001.104362294118,18998.352716760848,916.86,293.46675145470016,112.58748550549149,7.080623329463821,0.4854886297983124
866,186,75015,10805.239314699833,21974.33695165333,8336.990000000002,566.5778408223439,114.21024236614208,9.478280100613889,1.983816790389012
1289,186,261490,5478.6922287455045,17074.600124669174,4708.92,12.966587571550916,118.86725228955548,4.60394304936597,0.3588279728758412
507,186,145074,11258.937589622705,23214.45335413512,4177.93,575.6901721708383,122.26746373142934,9.2286373685432,0.3116377147434248
402,186,84925,104040.81656501432,116800.88539646372,34974.18,9837.965976614125,125.80348441940204,82.57207663890027,3.323984502342027
154,186,125781,3161.1220082000677,16228.8509020127,0.0,-287.37472801818785,134.1082064084877,2.3590462747761696,0.6461818787370652
1409,186,17505,20983.79002381296,34500.356349484624,17428.75,1478.2284475989136,137.81123439608496,15.205644944792,0.5081797177365177
507,186,90849,29822.23708990253,43411.4237736549,27471.18,2360.7433144462675,138.1067543431078,21.610316731813427,1.2120101511378134
375,186,244069,6507.720875913944,20460.572911971954,6306.06,7.127592746647792,143.03210996549925,4.550853759380381,0.604566644945051
1409,186,194469,6955.520619414923,20974.956587673976,11462.59,48.931671460026905,143.6934201069923,4.830222652371474,0.2392110270309127
1409,186,103567,13681.674237115769,27878.892714611942,3064.94,714.8701663984469,145.17716829180662,9.435637404907425,0.6150870766867861
82,186,291308,3436.7741356116258,17683.47297007404,5952.87,-314.2582699548393,146.20792967022263,2.353954887405223,0.1906443582226208
156,186,65948,33900.80446956515,48615.75072929672,15493.49,2717.4841301296105,149.46584818375644,22.752217764808822,2.127939083974435
421,186,287949,4379.519547074977,19886.339590461044,14326.06,-278.031613621384,159.10745962864038,2.7544148094811174,0.5086291405767602
1291,186,83257,9376.61862253946,24946.784035511,3802.02,219.89593726114856,159.5035388872883,5.860386639087162,0.6827985310374216
